lon,lat,type
78.2039489,17.5624265,school
78.2039489,17.5624265,school
78.2654123,17.5263706,school
78.266725,17.5287427,school
78.2281719,17.5420327,school
78.2217883,17.5338822,school
78.2860538,17.5457997,school
78.3091637,17.5400773,school
78.3091637,17.5400773,school
78.315742,17.5171428,school
78.315742,17.5171428,school
78.2009786,17.5072097,school
78.3181841,17.5049179,school
78.2009786,17.5072097,school
78.2554459,17.7427705,school
77.9,17.75,school
77.8653126,16.9784933,school
78.1350635,17.1615568,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
78.2554459,17.7427705,school
78.2469026,17.3739189,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
78.8778946,17.1881692,school
78.2849184,17.7329145,school
78.2561578,17.7260592,school
78.2846303,17.7394297,school
78.1317113,17.1621188,school
78.2732423,17.1391687,school
78.1350635,17.1615568,school
78.3586092,17.2269513,school
78.0937717,17.6131815,school
78.0937717,17.6131815,school
77.7093876,17.7601624,school
78.2508532,17.4435941,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
78.2846303,17.7394297,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.6822442,17.757525,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
